CATEGORY,WELD_TYPE,THICKNESS_MM,STEEL_TYPE,SAMPLES,CURRENT_A,VOLTAGE_V,GAS_BAR,ROBOT_SPEED_CPM,DIRECTORY,SUBDIRS,SPLIT
Burnthrough,NON_FILLET,3,FE410,20,170,21.0,3.5,30,burnthrough_weld_6_12-04-22_butt_joint,burnthrough_weld_6_12-04-22_butt_joint/12-04-22-0095-02,VAL
Porosity,NON_FILLET,7,FE410,20,180,22.0,0.0,30,porosity_weld_5_09-19-2022_plane_plate,porosity_weld_5_09-19-2022_plane_plate/09-19-22-0065-03,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,140,20.0,3.0,30,porosity_w-excessive_penetration_4_10_07_2022_butt_joint,porosity_w-excessive_penetration_4_10_07_2022_butt_joint/10-07-22-0046-04,VAL
Lack_of_Fusion,NON_FILLET,7,FE410,20,140,18.0,4.0,30,lack_of_fusion_2_10-16-22_butt,lack_of_fusion_2_10-16-22_butt/10-16-22-0009-07,VAL
Burnthrough,NON_FILLET,3,FE410,20,165,24.0,3.5,30,burnthrough_weld_11_12-06-22_butt_joint,burnthrough_weld_11_12-06-22_butt_joint/12-06-22-0197-02,VAL
Spatter,NON_FILLET,7,FE410,20,160,13.0,3.0,35,spatter_weld_5_09-23-22_plane_plate,spatter_weld_5_09-23-22_plane_plate/09-23-22-0068-09,VAL
Warping,NON_FILLET,7,FE410,20,170,20.0,4.0,30,warping_weld_8_11_27_22_butt_joint,warping_weld_8_11_27_22_butt_joint/11-27-22-0128-10,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,110,20.0,4.0,24,porosity_w-excessive_penetration_6_10_30_22_butt_joint,porosity_w-excessive_penetration_6_10_30_22_butt_joint/10-30-22-0096-04,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,180,22.0,0.0,25,porosity_w-excessive_penetration_12_11_30_22_butt_joint,porosity_w-excessive_penetration_12_11_30_22_butt_joint/11-30-22-0218-04,VAL
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,170,22.5,0.0,30,porosity_w_ep_6_02-26-23_Fe410,porosity_w_ep_6_02-26-23_Fe410/02-26-23-0118-04,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,140,20.0,3.0,30,excessive_penetration_weld_4_10-02-22_butt,excessive_penetration_weld_4_10-02-22_butt/10-02-22-0053-01,VAL
Porosity,NON_FILLET,7,BSK46,20,150,21.0,0.0,30,porosity_weld_16_12-22-22_plane_plate_BSK46,porosity_weld_16_12-22-22_plane_plate_BSK46/12-22-22-0286-03,VAL
Excessive_Penetration,FILLET,3,FE410,20,145,17.0,3.2,25,excessive_penetration_5_02-23-23_Fe410,excessive_penetration_5_02-23-23_Fe410/02-23-23-0085-01,VAL
Lack_of_Fusion,NON_FILLET,7,FE410,20,140,17.0,4.0,30,lack_of_fusion_3_10-16-22_butt,lack_of_fusion_3_10-16-22_butt/10-16-22-0027-07,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,155,20.0,3.5,30,excessive_penetration_weld_7_11-07-22_Butt,excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0106-01,VAL
Porosity,NON_FILLET,7,FE410,20,180,24.0,0.0,30,porosity_weld_1_09-16-2022_plane_plate_corrected,porosity_weld_1_09-16-2022_plane_plate_corrected/09-16-22-0011-03,VAL
Lack_of_Fusion,NON_FILLET,7,BSK46,20,150,17.0,3.5,30,lack_of_fusion_16_12-25-22_butt_BSK46,lack_of_fusion_16_12-25-22_butt_BSK46/12-25-22-0283-07,VAL
Undercut,FILLET,7,FE410,20,300,18.5,3.2,30,undercut_3_03-15-23_Fe410,undercut_3_03-15-23_Fe410/03-15-23-0055-05,VAL
Porosity,NON_FILLET,7,FE410,20,150,20.0,0.0,30,porosity_weld_10_10-30-22_plane_plate,porosity_weld_10_10-30-22_plane_plate/10-30-22-0172-03,VAL
Good,FILLET,7,BSK46,17,230,19.0,3.2,30,good_weld_1_03-19-23_BSK46,good_weld_1_03-19-23_BSK46/03-20-23-0013-00,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,155,20.0,3.5,30,excessive_penetration_weld_7_11-07-22_Butt,excessive_penetration_weld_7_11-07-22_Butt/11-07-22-0110-01,VAL
Overlap,FILLET,7,FE410,20,255,18.0,2.0,30,overlap_7_03-22-23_Fe410,overlap_7_03-22-23_Fe410/03-22-23-0125-06,VAL
Excessive_Convexity,FILLET,7,FE410,20,300,17.5,3.2,25,excessive_convexity_7_03-06-23_Fe410,excessive_convexity_7_03-06-23_Fe410/03-06-23-0126-08,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,BSK46,20,160,22.0,0.0,30,porosity_w-excessive_penetration_15_12_22_22_butt_joint_BSK46,porosity_w-excessive_penetration_15_12_22_22_butt_joint_BSK46/12-22-22-0271-04,VAL
Good,NON_FILLET,7,BSK46,20,150,18.0,3.6,30,good_weld_33_12-25-22_butt_BSK46,good_weld_33_12-25-22_butt_BSK46/12-25-22-0526-00,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,155,21.0,3.5,30,excessive_penetration_weld_9_11-07-22_butt,excessive_penetration_weld_9_11-07-22_butt/11-07-22-0151-01,VAL
Good,NON_FILLET,7,BSK46,17,170,23.0,3.5,30,good_weld_30_12-21-22_plane_plate_BSK46,good_weld_30_12-21-22_plane_plate_BSK46/12-21-22-0469-00,VAL
Burnthrough,NON_FILLET,3,FE410,19,175,22.0,4.0,30,burnthrough_weld_3_10-11-22_Butt_Joint,burnthrough_weld_3_10-11-22_Butt_Joint/10-11-22-0035-02,VAL
Burnthrough,NON_FILLET,3,FE410,19,170,20.0,3.6,30,burnthrough_weld_13_12-14-22_butt_joint,burnthrough_weld_13_12-14-22_butt_joint/12-14-22-0236-02,VAL
Burnthrough,NON_FILLET,3,BSK46,20,165,16.0,3.5,30,burnthrough_weld_15_12-28-22_butt_joint_BSK46,burnthrough_weld_15_12-28-22_butt_joint_BSK46/12-28-22-0267-02,VAL
Lack_of_Fusion,NON_FILLET,7,FE410,20,135,16.0,4.0,30,lack_of_fusion_10_11-21-22_butt,lack_of_fusion_10_11-21-22_butt/11-21-22-0178-07,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,175,19.0,3.5,30,excessive_penetration_weld_14_11-27-22_butt,excessive_penetration_weld_14_11-27-22_butt/11-27-22-0250-01,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,120,20.0,3.0,27,excessive_penetration_weld_1_09_09_2022_butt_joint,excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0002-01,VAL
Excessive_Convexity,FILLET,7,BSK46,1,290,17.0,3.2,30,11_excessive_convexity_1_03-19-23_BSK46,11_excessive_convexity_1_03-19-23_BSK46/04-03-23-0001-08,VAL
Lack_of_Fusion,NON_FILLET,7,FE410,20,140,19.0,4.0,30,lack_of_fusion_6_11-20-22_butt,lack_of_fusion_6_11-20-22_butt/11-20-22-0082-07,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,140,19.0,3.0,30,excessive_penetration_weld_3_10-02-22_butt,excessive_penetration_weld_3_10-02-22_butt/10-02-22-0034-01,VAL
Porosity,NON_FILLET,7,BSK46,20,150,21.0,0.0,30,porosity_weld_16_12-22-22_plane_plate_BSK46,porosity_weld_16_12-22-22_plane_plate_BSK46/12-22-22-0292-03,VAL
Crater_Cracks,FILLET,7,FE410,20,295,19.5,2.0,25,crater_cracks_5_03-20-23_Fe410,crater_cracks_5_03-20-23_Fe410/03-20-23-0081-11,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,150,19.0,3.0,30,excessive_penetration_weld_5_10-02-22_butt,excessive_penetration_weld_5_10-02-22_butt/10-02-22-0064-01,VAL
Excessive_Convexity,FILLET,7,FE410,20,290,17.0,3.2,25,excessive_convexity_4_03-06-23_Fe410,excessive_convexity_4_03-06-23_Fe410/03-06-23-0067-08,VAL
Warping,NON_FILLET,7,FE410,20,175,19.0,3.6,30,warping_weld_13_12_09_22_butt_joint,warping_weld_13_12_09_22_butt_joint/12-09-22-0235-10,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,180,23.0,0.0,25,porosity_w-excessive_penetration_11_11_30_22_butt_joint,porosity_w-excessive_penetration_11_11_30_22_butt_joint/11-30-22-0182-04,VAL
Lack_of_Fusion,NON_FILLET,7,BSK46,20,150,17.0,3.5,30,lack_of_fusion_16_12-25-22_butt_BSK46,lack_of_fusion_16_12-25-22_butt_BSK46/12-25-22-0300-07,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,155,21.0,3.5,30,excessive_penetration_weld_9_11-07-22_butt,excessive_penetration_weld_9_11-07-22_butt/11-07-22-0160-01,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,150,20.0,3.0,30,excessive_penetration_weld_2_10-02-22_butt,excessive_penetration_weld_2_10-02-22_butt/10-02-22-0014-01,VAL
Spatter,NON_FILLET,7,FE410,14,170,16.0,3.5,30,spatter_weld_10_11-15-22_plane_plate,spatter_weld_10_11-15-22_plane_plate/11-15-22-0161-09,VAL
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,180,23.0,0.0,30,porosity_w_ep_7_02-26-23_Fe410,porosity_w_ep_7_02-26-23_Fe410/02-26-23-0139-04,VAL
Crater_Cracks,FILLET,7,FE410,20,295,19.0,2.0,25,crater_cracks_4_03-20-23_Fe410,crater_cracks_4_03-20-23_Fe410/03-20-23-0079-11,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,110,20.0,4.0,24,porosity_w-excessive_penetration_6_10_30_22_butt_joint,porosity_w-excessive_penetration_6_10_30_22_butt_joint/10-30-22-0090-04,VAL
Spatter,NON_FILLET,7,FE410,20,150,16.0,3.5,30,spatter_weld_7_11-14-22_plane_plate,spatter_weld_7_11-14-22_plane_plate/11-14-22-0102-09,VAL
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,170,22.0,0.0,30,porosity_w_ep_5_02-26-23_Fe410,porosity_w_ep_5_02-26-23_Fe410/02-26-23-0100-04,VAL
Crater_Cracks,FILLET,7,FE410,18,300,19.0,2.0,25,crater_cracks_1_03-20-23_Fe410,crater_cracks_1_03-20-23_Fe410/03-20-23-0012-11,VAL
Spatter,NON_FILLET,7,FE410,20,170,17.0,3.5,30,spatter_weld_6_11-14-22_plane_plate,spatter_weld_6_11-14-22_plane_plate/11-14-22-0094-09,VAL
Excessive_Penetration,FILLET,3,FE410,20,150,19.0,3.4,25,excessive_penetration_7_02-23-23_Fe410,excessive_penetration_7_02-23-23_Fe410/02-23-23-0138-01,VAL
Porosity,NON_FILLET,7,FE410,20,150,21.0,0.0,30,porosity_weld_6_10-27-22_plane_plate,porosity_weld_6_10-27-22_plane_plate/10-27-22-0100-03,VAL
Warping,NON_FILLET,7,FE410,20,175,19.0,3.6,30,warping_weld_13_12_09_22_butt_joint,warping_weld_13_12_09_22_butt_joint/12-09-22-0224-10,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,140,20.0,3.0,30,porosity_w-excessive_penetration_4_10_07_2022_butt_joint,porosity_w-excessive_penetration_4_10_07_2022_butt_joint/10-07-22-0060-04,VAL
Undercut,FILLET,7,FE410,20,295,18.0,3.2,30,undercut_2_03-15-23_Fe410,undercut_2_03-15-23_Fe410/03-15-23-0031-05,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,155,19.0,3.5,30,excessive_penetration_weld_8_11-07-22_butt,excessive_penetration_weld_8_11-07-22_butt/11-07-22-0125-01,VAL
Undercut,FILLET,7,FE410,20,310,20.5,3.2,30,undercut_7_03-15-23_Fe410,undercut_7_03-15-23_Fe410/03-15-23-0130-05,VAL
Good,NON_FILLET,7,BSK46,17,170,23.0,3.5,30,good_weld_30_12-21-22_plane_plate_BSK46,good_weld_30_12-21-22_plane_plate_BSK46/12-21-22-0470-00,VAL
Warping,NON_FILLET,7,FE410,20,155,18.0,4.0,30,warping_weld_6_11_27_22_butt_joint,warping_weld_6_11_27_22_butt_joint/11-27-22-0099-10,VAL
Good,NON_FILLET,7,BSK46,20,150,18.0,3.6,30,good_weld_33_12-25-22_butt_BSK46,good_weld_33_12-25-22_butt_BSK46/12-25-22-0537-00,VAL
Overlap,FILLET,7,FE410,18,225,17.0,2.0,30,overlap_4_03-22-23_Fe410,overlap_4_03-22-23_Fe410/03-22-23-0080-06,VAL
Warping,NON_FILLET,7,BSK46,20,170,22.0,3.5,30,warping_weld_15_12_25_22_butt_joint_BSK46,warping_weld_15_12_25_22_butt_joint_BSK46/12-25-22-0261-10,VAL
Spatter,NON_FILLET,7,BSK46,20,160,15.0,3.5,30,spatter_weld_16_12-25-22_plane_plate_BSK46,spatter_weld_16_12-25-22_plane_plate_BSK46/12-25-22-0295-09,VAL
Undercut,FILLET,7,FE410,20,310,20.5,3.2,30,undercut_7_03-15-23_Fe410,undercut_7_03-15-23_Fe410/03-15-23-0137-05,VAL
Porosity,NON_FILLET,7,FE410,20,140,19.0,0.0,30,porosity_weld_15_11-26-22_plane_plate,porosity_weld_15_11-26-22_plane_plate/11-26-22-0263-03,VAL
Lack_of_Fusion,NON_FILLET,7,FE410,20,135,16.0,4.0,30,lack_of_fusion_10_11-21-22_butt,lack_of_fusion_10_11-21-22_butt/11-21-22-0171-07,VAL
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,155,20.5,0.0,30,porosity_w_ep_2_02-24-23_Fe410,porosity_w_ep_2_02-24-23_Fe410/02-24-23-0030-04,VAL
Burnthrough,NON_FILLET,3,FE410,20,175,20.0,3.6,30,burnthrough_weld_14_12-14-22_butt_joint,burnthrough_weld_14_12-14-22_butt_joint/12-14-22-0252-02,VAL
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,165,21.0,0.0,30,porosity_w_ep_4_02-24-23_Fe410,porosity_w_ep_4_02-24-23_Fe410/02-24-23-0064-04,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,19,150,20.0,3.0,30,porosity_w-excessive_penetration_2_10_04_2022_butt_joint,porosity_w-excessive_penetration_2_10_04_2022_butt_joint/10-04-22-0002-04,VAL
Good,NON_FILLET,7,BSK46,20,165,21.0,3.6,30,good_weld_32_12-24-22_butt_BSK46,good_weld_32_12-24-22_butt_BSK46/12-24-22-0503-00,VAL
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,160,21.0,0.0,30,porosity_w_ep_3_02-24-23_Fe410,porosity_w_ep_3_02-24-23_Fe410/02-24-23-0058-04,VAL
Overlap,FILLET,7,FE410,19,235,18.0,2.0,30,overlap_3_03-22-23_Fe410,overlap_3_03-22-23_Fe410/03-22-23-0058-06,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,180,22.0,0.0,25,porosity_w-excessive_penetration_12_11_30_22_butt_joint,porosity_w-excessive_penetration_12_11_30_22_butt_joint/11-30-22-0217-04,VAL
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,180,23.0,0.0,30,porosity_w_ep_7_02-26-23_Fe410,porosity_w_ep_7_02-26-23_Fe410/02-26-23-0125-04,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,1,175,22.0,0.0,25,11_porosity_w_excessive_penetration,11_porosity_w_excessive_penetration/12-31-22-0002-04,VAL
Warping,NON_FILLET,7,FE410,20,155,18.0,4.0,30,warping_weld_6_11_27_22_butt_joint,warping_weld_6_11_27_22_butt_joint/11-27-22-0083-10,VAL
Spatter,NON_FILLET,7,FE410,20,160,12.0,3.5,30,spatter_weld_8_11-15-22_plane_plate,spatter_weld_8_11-15-22_plane_plate/11-15-22-0140-09,VAL
Crater_Cracks,FILLET,7,FE410,18,300,19.0,2.0,25,crater_cracks_1_03-20-23_Fe410,crater_cracks_1_03-20-23_Fe410/03-20-23-0006-11,VAL
Crater_Cracks,FILLET,7,FE410,20,295,19.5,2.0,25,crater_cracks_5_03-20-23_Fe410,crater_cracks_5_03-20-23_Fe410/03-20-23-0094-11,VAL
Burnthrough,NON_FILLET,3,FE410,20,175,21.0,3.5,30,burnthrough_weld_7_12-04-22_butt_joint,burnthrough_weld_7_12-04-22_butt_joint/12-04-22-0103-02,VAL
Spatter,NON_FILLET,7,BSK46,20,160,15.0,3.5,30,spatter_weld_16_12-25-22_plane_plate_BSK46,spatter_weld_16_12-25-22_plane_plate_BSK46/12-25-22-0283-09,VAL
Undercut,FILLET,7,FE410,20,300,19.0,3.2,30,undercut_4_03-15-23_Fe410,undercut_4_03-15-23_Fe410/03-15-23-0080-05,VAL
Excessive_Penetration,FILLET,3,FE410,20,155,18.0,3.2,25,excessive_penetration_3_02-19-23_Fe410,excessive_penetration_3_02-19-23_Fe410/02-19-23-0042-01,VAL
Crater_Cracks,FILLET,7,FE410,18,300,19.0,2.0,25,crater_cracks_1_03-20-23_Fe410,crater_cracks_1_03-20-23_Fe410/03-20-23-0009-11,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,150,20.0,3.0,30,excessive_penetration_weld_2_10-02-22_butt,excessive_penetration_weld_2_10-02-22_butt/10-02-22-0001-01,VAL
Burnthrough,NON_FILLET,3,FE410,19,170,22.0,4.0,30,burnthrough_weld_2_10-11-22_Butt_Joint,burnthrough_weld_2_10-11-22_Butt_Joint/10-11-22-0013-02,VAL
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,170,22.0,0.0,30,porosity_w_ep_5_02-26-23_Fe410,porosity_w_ep_5_02-26-23_Fe410/02-26-23-0087-04,VAL
Porosity,NON_FILLET,7,FE410,20,170,24.0,0.0,30,porosity_weld_11_11-25-22_plane_plate,porosity_weld_11_11-25-22_plane_plate/11-25-22-0183-03,VAL
Excessive_Penetration,NON_FILLET,3,BSK46,20,160,22.0,3.5,30,excessive_penetration_weld_15_12-23-22_butt_BSK46,excessive_penetration_weld_15_12-23-22_butt_BSK46/12-23-22-0265-01,VAL
Warping,NON_FILLET,7,FE410,20,170,22.0,4.0,30,warping_weld_3_11_09_22_butt_joint,warping_weld_3_11_09_22_butt_joint/11-09-22-0024-10,VAL
Spatter,NON_FILLET,7,FE410,20,150,16.0,3.0,30,spatter_weld_1_08_27_2022_plane_plate_corrected,spatter_weld_1_08_27_2022_plane_plate_corrected/08-30-22-0008-09,VAL
Porosity,NON_FILLET,7,FE410,20,150,22.0,0.0,30,porosity_weld_2_09-19-2022_plane_plate,porosity_weld_2_09-19-2022_plane_plate/09-19-22-0003-03,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,120,20.0,3.0,27,excessive_penetration_weld_1_09_09_2022_butt_joint,excessive_penetration_weld_1_09_09_2022_butt_joint/09-09-22-0014-01,VAL
Crater_Cracks,FILLET,7,FE410,20,300,19.5,2.0,25,crater_cracks_6_03-20-23_Fe410,crater_cracks_6_03-20-23_Fe410/03-20-23-0104-11,VAL
Excessive_Penetration,FILLET,3,FE410,19,145,18.0,3.2,25,excessive_penetration_2_02-19-23_Fe410,excessive_penetration_2_02-19-23_Fe410/02-19-23-0031-01,VAL
Porosity,NON_FILLET,7,BSK46,20,160,22.0,0.0,30,porosity_weld_17_12-22-22_plane_plate_BSK46,porosity_weld_17_12-22-22_plane_plate_BSK46/12-22-22-0301-03,VAL
Good,NON_FILLET,7,BSK46,20,165,21.0,3.6,30,good_weld_32_12-24-22_butt_BSK46,good_weld_32_12-24-22_butt_BSK46/12-24-22-0504-00,VAL
Excessive_Convexity,FILLET,7,FE410,20,295,17.0,3.2,25,excessive_convexity_5_03-06-23_Fe410,excessive_convexity_5_03-06-23_Fe410/03-06-23-0100-08,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,150,20.0,3.0,30,excessive_penetration_weld_2_10-02-22_butt,excessive_penetration_weld_2_10-02-22_butt/10-02-22-0006-01,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,140,19.0,3.0,30,porosity_w-excessive_penetration_3_10_06_2022_butt_joint,porosity_w-excessive_penetration_3_10_06_2022_butt_joint/10-06-22-0032-04,VAL
Warping,NON_FILLET,7,FE410,20,170,19.0,3.6,30,warping_weld_11_12_08_22_butt_joint,warping_weld_11_12_08_22_butt_joint/12-08-22-0198-10,VAL
Warping,NON_FILLET,7,FE410,20,180,28.0,4.5,30,warping_weld_1_09_07_2022_butt_joint,warping_weld_1_09_07_2022_butt_joint/09-07-22-0015-10,VAL
Spatter,NON_FILLET,7,FE410,20,160,13.0,3.0,35,spatter_weld_5_09-23-22_plane_plate,spatter_weld_5_09-23-22_plane_plate/09-23-22-0067-09,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,180,22.0,0.0,25,porosity_w-excessive_penetration_12_11_30_22_butt_joint,porosity_w-excessive_penetration_12_11_30_22_butt_joint/11-30-22-0220-04,VAL
Lack_of_Fusion,NON_FILLET,7,FE410,20,140,17.0,4.0,30,lack_of_fusion_3_10-16-22_butt,lack_of_fusion_3_10-16-22_butt/10-16-22-0036-07,VAL
Excessive_Penetration,FILLET,3,FE410,19,145,18.0,3.2,25,excessive_penetration_2_02-19-23_Fe410,excessive_penetration_2_02-19-23_Fe410/02-19-23-0022-01,VAL
Burnthrough,NON_FILLET,3,FE410,20,170,23.0,4.0,30,burnthrough_weld_4_10-15-22_Butt_Joint,burnthrough_weld_4_10-15-22_Butt_Joint/10-15-22-0051-02,VAL
Spatter,NON_FILLET,7,FE410,20,160,12.0,3.5,30,spatter_weld_8_11-15-22_plane_plate,spatter_weld_8_11-15-22_plane_plate/11-15-22-0125-09,VAL
Undercut,FILLET,7,FE410,20,310,20.5,3.2,30,undercut_7_03-15-23_Fe410,undercut_7_03-15-23_Fe410/03-15-23-0127-05,VAL
Spatter,NON_FILLET,7,BSK46,20,150,15.0,3.5,30,spatter_weld_15_12-25-22_plane_plate_BSK46,spatter_weld_15_12-25-22_plane_plate_BSK46/12-25-22-0265-09,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,175,23.0,0.0,25,porosity_w-excessive_penetration_14_11_30_22_butt_joint,porosity_w-excessive_penetration_14_11_30_22_butt_joint/11-30-22-0242-04,VAL
Lack_of_Fusion,NON_FILLET,7,FE410,20,140,18.0,4.0,30,lack_of_fusion_2_10-16-22_butt,lack_of_fusion_2_10-16-22_butt/10-16-22-0011-07,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,150,19.0,3.0,30,excessive_penetration_weld_5_10-02-22_butt,excessive_penetration_weld_5_10-02-22_butt/10-02-22-0070-01,VAL
Burnthrough,NON_FILLET,3,FE410,20,175,20.0,3.6,30,burnthrough_weld_14_12-14-22_butt_joint,burnthrough_weld_14_12-14-22_butt_joint/12-14-22-0247-02,VAL
Lack_of_Fusion,NON_FILLET,7,BSK46,20,150,17.0,3.5,30,lack_of_fusion_16_12-25-22_butt_BSK46,lack_of_fusion_16_12-25-22_butt_BSK46/12-25-22-0287-07,VAL
Warping,NON_FILLET,7,FE410,20,170,18.0,3.6,30,warping_weld_14_12_09_22_butt_joint,warping_weld_14_12_09_22_butt_joint/12-09-22-0253-10,VAL
Warping,NON_FILLET,7,FE410,20,170,20.0,3.6,30,warping_weld_12_12_08_22_butt_joint,warping_weld_12_12_08_22_butt_joint/12-08-22-0207-10,VAL
Lack_of_Fusion,NON_FILLET,7,FE410,20,135,16.0,3.5,35,lack_of_fusion_13_12-07-22_butt,lack_of_fusion_13_12-07-22_butt/12-07-22-0236-07,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,145,19.0,3.5,30,excessive_penetration_weld_10_11-07-22_Butt,excessive_penetration_weld_10_11-07-22_Butt/11-07-22-0172-01,VAL
Undercut,FILLET,7,FE410,20,300,19.0,3.2,30,undercut_4_03-15-23_Fe410,undercut_4_03-15-23_Fe410/03-15-23-0064-05,VAL
Excessive_Convexity,FILLET,7,FE410,20,295,18.0,3.2,25,excessive_convexity_2_03-04-23_Fe410,excessive_convexity_2_03-04-23_Fe410/03-04-23-0040-08,VAL
Lack_of_Fusion,NON_FILLET,7,FE410,20,135,15.0,3.5,35,lack_of_fusion_14_12-08-22_butt,lack_of_fusion_14_12-08-22_butt/12-08-22-0258-07,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,150,20.0,3.0,30,excessive_penetration_weld_2_10-02-22_butt,excessive_penetration_weld_2_10-02-22_butt/10-02-22-0003-01,VAL
Lack_of_Fusion,NON_FILLET,7,FE410,20,135,15.0,3.5,35,lack_of_fusion_14_12-08-22_butt,lack_of_fusion_14_12-08-22_butt/12-08-22-0241-07,VAL
Lack_of_Fusion,NON_FILLET,7,BSK46,20,150,17.0,3.5,30,lack_of_fusion_16_12-25-22_butt_BSK46,lack_of_fusion_16_12-25-22_butt_BSK46/12-25-22-0294-07,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,20,110,21.0,4.0,23,porosity_w-excessive_penetration_10_11_01_22_butt_joint,porosity_w-excessive_penetration_10_11_01_22_butt_joint/11-01-22-0173-04,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,155,19.0,3.5,30,excessive_penetration_weld_8_11-07-22_butt,excessive_penetration_weld_8_11-07-22_butt/11-07-22-0129-01,VAL
Warping,NON_FILLET,7,FE410,20,160,23.0,4.0,30,warping_weld_4_11_09_22_butt_joint,warping_weld_4_11_09_22_butt_joint/11-09-22-0055-10,VAL
Excessive_Penetration,FILLET,3,FE410,20,145,17.0,3.2,25,excessive_penetration_5_02-23-23_Fe410,excessive_penetration_5_02-23-23_Fe410/02-23-23-0097-01,VAL
Porosity_w_Excessive_Penetration,FILLET,3,FE410,20,170,22.5,0.0,30,porosity_w_ep_6_02-26-23_Fe410,porosity_w_ep_6_02-26-23_Fe410/02-26-23-0111-04,VAL
Warping,NON_FILLET,7,FE410,10,160,22.0,4.0,30,warping_weld_5_11_09_22_butt_joint,warping_weld_5_11_09_22_butt_joint/11-09-22-0068-10,VAL
Lack_of_Fusion,NON_FILLET,7,BSK46,20,150,16.0,3.5,30,lack_of_fusion_15_12-25-22_butt_BSK46,lack_of_fusion_15_12-25-22_butt_BSK46/12-25-22-0276-07,VAL
Warping,NON_FILLET,7,FE410,20,170,19.0,3.6,30,warping_weld_11_12_08_22_butt_joint,warping_weld_11_12_08_22_butt_joint/12-08-22-0182-10,VAL
Good,NON_FILLET,7,BSK46,20,160,22.0,3.5,30,good_weld_31_12-22-22_plane_plate_BSK46,good_weld_31_12-22-22_plane_plate_BSK46/12-22-22-0495-00,VAL
Good,NON_FILLET,7,BSK46,20,165,21.0,3.6,30,good_weld_32_12-24-22_butt_BSK46,good_weld_32_12-24-22_butt_BSK46/12-24-22-0514-00,VAL
Lack_of_Fusion,NON_FILLET,7,FE410,20,140,18.0,4.0,30,lack_of_fusion_7_11-21-22_butt,lack_of_fusion_7_11-21-22_butt/11-21-22-0116-07,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,155,19.0,3.5,30,excessive_penetration_weld_8_11-07-22_butt,excessive_penetration_weld_8_11-07-22_butt/11-07-22-0138-01,VAL
Warping,NON_FILLET,7,FE410,20,170,18.0,3.6,30,warping_weld_14_12_09_22_butt_joint,warping_weld_14_12_09_22_butt_joint/12-09-22-0248-10,VAL
Excessive_Penetration,NON_FILLET,3,FE410,20,150,21.0,3.5,30,excessive_penetration_weld_6_11-07-22_Butt,excessive_penetration_weld_6_11-07-22_Butt/11-07-22-0083-01,VAL
Porosity_w_Excessive_Penetration,NON_FILLET,3,FE410,19,150,20.0,3.0,30,porosity_w-excessive_penetration_2_10_04_2022_butt_joint,porosity_w-excessive_penetration_2_10_04_2022_butt_joint/10-04-22-0012-04,VAL
